74.0000000, 75.4739824
74.0000000, 75.3762646
72.8000000, 75.2829498
72.6000000, 75.1852350
72.6000000, 75.0831240
72.6000000, 74.9758533
72.6000000, 74.8362709
72.6000000, 74.7150448
72.6000000, 74.5894264
72.8000000, 74.4594206
73.0000000, 74.3198547
73.0000000, 74.1707244
72.6000000, 74.0172104
72.4000000, 73.8357920
72.2000000, 73.6727167
72.0000000, 73.5052648
72.0000000, 73.3378194
71.8000000, 73.1189438
71.4000000, 72.9375596
71.2000000, 72.7422317
71.2000000, 72.5469131
71.0000000, 72.3420181
70.8000000, 72.0952793
70.8000000, 71.8720891
70.6000000, 71.6532677
70.4000000, 71.4300996
70.2000000, 71.1929976
69.8000000, 70.9463113
69.6000000, 70.7092361
69.4000000, 70.3789066
69.2000000, 70.1183141
69.0000000, 69.8534005
68.8000000, 69.5885061
68.6000000, 69.3140160
68.4000000, 69.0395401
68.2000000, 68.7607604
68.0000000, 68.4209437
67.8000000, 68.1282696
67.6000000, 67.8356208
67.4000000, 67.5333642
67.0000000, 67.2311271
66.8000000, 66.9289097
66.4000000, 66.6127815
66.2000000, 66.2409586
65.8000000, 65.9248808
65.6000000, 65.6045525
65.2000000, 65.2746008
64.8000000, 64.9446757
64.4000000, 64.6105193
64.2000000, 64.2153015
63.8000000, 63.8715461
63.4000000, 63.5235802
63.2000000, 63.1798932
62.8000000, 62.8223237
62.4000000, 62.4690152
62.2000000, 62.0516486
61.8000000, 61.6941959
61.4000000, 61.3367813
61.0000000, 60.9654994
60.6000000, 60.5289333
60.4000000, 60.1674575
60.0000000, 59.7963148
59.4000000, 59.4113198
59.0000000, 58.9707926
58.6000000, 58.5998015
58.2000000, 58.2149675
58.0000000, 57.8399344
57.6000000, 57.4552142
57.2000000, 57.0705500
56.8000000, 56.6165339
56.4000000, 56.2278880
56.0000000, 55.8336432
55.8000000, 55.4451368
55.4000000, 55.0469223
55.0000000, 54.6487769
54.6000000, 54.2507021
54.2000000, 53.7793311
53.6000000, 53.3814255
53.2000000, 52.9795599
52.8000000, 52.4987029
52.4000000, 52.0872093
52.0000000, 51.6758041
51.4000000, 51.2604961
51.0000000, 50.8492841
50.6000000, 50.3650265
50.2000000, 49.9402061
49.6000000, 49.5253742
49.4000000, 49.0968475
48.4000000, 48.6032956
48.0000000, 48.1651535
47.6000000, 47.7370560
47.0000000, 47.3091090
46.8000000, 46.8713837
46.2000000, 46.3609902
45.8000000, 45.9235901
45.4000000, 45.4825214
45.0000000, 45.0416376
44.6000000, 44.5909621
44.2000000, 44.1504545
43.6000000, 43.6313657
43.2000000, 43.1775416
42.8000000, 42.7239466
42.2000000, 42.2742863
41.8000000, 41.8111056
41.4000000, 41.3545520
40.8000000, 40.8233112
40.4000000, 40.3572946
40.0000000, 39.9052683
39.4000000, 39.3577466
39.0000000, 38.8962487
38.6000000, 38.4315116
38.2000000, 37.9671180
37.8000000, 37.4894380
37.2000000, 37.0257813
36.8000000, 36.5625088
36.4000000, 36.0043885
35.8000000, 35.5317893
35.4000000, 35.0664994
34.8000000, 34.5914613
34.4000000, 34.1169223
34.0000000, 33.6429037
33.0000000, 33.0883165
32.4000000, 32.6051773
32.0000000, 32.1194616
31.6000000, 31.6447700
31.0000000, 31.0828202
30.6000000, 30.6096837
30.0000000, 30.1269227
29.6000000, 29.6478933
29.2000000, 29.1667268
31.6000000, 33.2466930
31.8000000, 33.5281275
32.0000000, 33.8095632
32.4000000, 34.1386857
32.6000000, 34.4341945
33.2000000, 34.7242371
33.6000000, 35.0674319
34.6000000, 35.3715519
34.6000000, 35.6811391
34.4000000, 35.9852664
34.6000000, 36.3034709
34.8000000, 36.6216803
35.2000000, 36.9875659
35.8000000, 37.3112352
36.4000000, 37.6380770
36.6000000, 38.0180419
36.6000000, 38.3557895
36.8000000, 38.6967218
36.8000000, 39.0344738
37.2000000, 39.3754194
37.6000000, 39.7218110
38.0000000, 40.0682069
38.2000000, 40.4849737
38.8000000, 40.8400216
39.0000000, 41.1918594
39.4000000, 41.5555683
39.6000000, 41.9247139
40.0000000, 42.2884511
40.4000000, 42.7279869
40.8000000, 43.0884986
41.0000000, 43.4663441
