72.8000000, 73.9606286
71.2000000, 72.5625579
71.2000000, 72.3942320
70.8000000, 72.2259087
70.6000000, 72.0575881
70.4000000, 71.8378966
70.4000000, 71.6555549
70.2000000, 71.4591904
70.0000000, 71.2628298
69.6000000, 71.0664730
69.4000000, 70.8187437
69.2000000, 70.6083693
69.2000000, 70.3932794
69.0000000, 70.1736099
68.8000000, 69.9492257
68.6000000, 69.7155379
68.4000000, 69.4443805
68.2000000, 69.1966782
68.2000000, 68.9582929
67.8000000, 68.7105981
67.6000000, 68.4582017
67.4000000, 68.2058124
67.2000000, 67.9113673
67.0000000, 67.6449731
66.8000000, 67.3832817
66.6000000, 67.1075744
66.4000000, 66.8365104
66.0000000, 66.5608160
65.8000000, 66.2804410
65.6000000, 65.9440038
65.2000000, 65.6636502
65.0000000, 65.3692896
64.8000000, 65.0796133
64.4000000, 64.7712560
64.2000000, 64.4769265
63.8000000, 64.1171985
63.6000000, 63.8088777
63.4000000, 63.5005698
63.2000000, 63.1829167
62.8000000, 62.8652721
62.4000000, 62.4915872
62.2000000, 62.1693159
61.8000000, 61.8470598
61.2000000, 61.5154477
61.0000000, 61.1371818
60.6000000, 60.8055951
60.2000000, 60.4693910
59.8000000, 60.1378290
59.6000000, 59.8016571
59.2000000, 59.4655038
59.0000000, 59.1153642
58.6000000, 58.7138356
58.2000000, 58.3777406
57.8000000, 58.0276627
57.6000000, 57.6776068
57.2000000, 57.3321636
57.0000000, 56.9167337
56.6000000, 56.5667414
56.2000000, 56.2073514
56.0000000, 55.8574030
55.6000000, 55.4934825
55.2000000, 55.0736079
54.8000000, 54.7143030
54.4000000, 54.3410233
54.2000000, 53.9772089
53.6000000, 53.5434684
53.4000000, 53.1657290
53.0000000, 52.7925524
52.6000000, 52.4148736
52.2000000, 51.9672989
51.8000000, 51.5802229
51.0000000, 51.1981459
50.4000000, 50.7412246
50.2000000, 50.3497552
49.8000000, 49.9488336
49.4000000, 49.5574429
49.0000000, 49.1616245
48.6000000, 48.6909481
48.2000000, 48.2857286
47.8000000, 47.8805594
47.4000000, 47.4754418
